Date,Temperature,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2021-08-17,22.0,142.71428571428572,40.642857142857146,164.78571428571428,53.56428571428571,94.42857142857143,978.2642857142857,155.21428571428572,4.564285714285715,0,17,8
2021-08-18,28.464285714285715,154.28571428571428,519.0,495.57142857142856,42.37857142857143,61.642857142857146,985.1714285714287,265.85714285714283,1.842857142857143,0,18,8
2021-08-19,28.864285714285717,158.14285714285714,276.64285714285717,344.5,48.20714285714286,62.57142857142857,985.2642857142856,273.0,2.271428571428572,0,19,8
2021-08-20,28.03571428571429,254.71428571428572,165.14285714285714,372.85714285714283,48.26428571428571,62.57142857142857,980.6714285714285,294.64285714285717,2.8285714285714287,0,20,8
2021-08-21,26.599999999999998,243.71428571428572,11.214285714285714,246.0,51.721428571428575,73.28571428571429,979.4857142857142,307.42857142857144,1.8785714285714283,0,21,8
2021-08-22,26.15,224.35714285714286,172.42857142857142,340.2142857142857,50.51428571428572,79.07142857142857,979.5428571428569,283.7142857142857,3.0000000000000004,0,22,8
2021-08-23,29.607142857142858,206.57142857142858,392.64285714285717,442.2857142857143,37.37857142857143,59.785714285714285,980.6,95.0,0.9500000000000002,0,23,8
2021-08-24,30.95,220.71428571428572,340.64285714285717,449.35714285714283,36.04285714285714,48.07142857142857,982.4428571428571,116.71428571428571,1.457142857142857,0,0,8
2021-08-25,30.95,204.14285714285714,344.07142857142856,440.2142857142857,37.22142857142857,48.07142857142857,984.5071428571429,112.5,2.242857142857143,0,0,8
2021-08-26,29.36923076923077,256.2307692307692,288.0,453.6923076923077,40.32307692307692,54.30769230769231,986.1307692307693,150.0,2.0615384615384618,0,0,8
2021-08-27,29.02857142857143,229.71428571428572,290.2142857142857,413.64285714285717,41.75714285714285,54.57142857142857,985.6285714285714,110.21428571428571,3.071428571428572,0,0,8
2021-08-28,28.792307692307695,257.53846153846155,224.46153846153845,401.84615384615387,44.5076923076923,59.23076923076923,987.2230769230769,110.46153846153847,3.661538461538461,0,0,8
2021-08-29,29.33846153846154,228.15384615384616,291.3076923076923,451.7692307692308,42.04615384615384,57.92307692307692,986.3923076923076,127.61538461538461,3.076923076923077,0,0,8
2021-08-30,27.45384615384615,264.53846153846155,83.3076923076923,323.46153846153845,46.653846153846146,66.6923076923077,981.9461538461538,155.0,2.9384615384615382,0,0,8
2021-08-31,22.707692307692305,127.07692307692308,3.3076923076923075,130.07692307692307,53.89999999999999,90.46153846153847,973.4076923076923,171.30769230769232,6.261538461538462,0,0,8
2021-09-01,25.27692307692308,209.69230769230768,378.9230769230769,466.2307692307692,37.95384615384616,68.15384615384616,973.8153846153848,296.3076923076923,5.43076923076923,0,0,9
2021-09-02,26.88461538461539,232.30769230769232,356.84615384615387,429.0769230769231,26.469230769230766,52.0,978.9769230769232,107.15384615384616,2.776923076923077,0,0,9
2021-09-03,25.415384615384617,158.6153846153846,566.7692307692307,513.0769230769231,16.946153846153848,37.38461538461539,983.6153846153846,84.3076923076923,2.892307692307692,0,0,9
2021-09-04,25.807692307692307,127.3076923076923,609.6923076923077,532.2307692307693,17.476923076923075,36.15384615384615,983.3076923076923,106.6923076923077,1.8615384615384611,4,0,9
2021-09-05,27.092307692307692,194.6153846153846,452.61538461538464,480.15384615384613,21.823076923076922,39.38461538461539,980.5769230769231,237.76923076923077,2.246153846153846,5,0,9
2021-09-06,26.54615384615385,241.15384615384616,52.07692307692308,276.46153846153845,47.592307692307685,68.61538461538461,979.4307692307691,268.15384615384613,2.4769230769230766,6,0,9
2021-09-07,25.83076923076923,229.30769230769232,80.3076923076923,271.46153846153845,44.0846153846154,70.76923076923077,980.7538461538461,131.30769230769232,1.9846153846153844,7,0,9
2021-09-08,25.369230769230764,275.7692307692308,91.76923076923077,322.7692307692308,44.45384615384615,77.6923076923077,978.6846153846153,212.53846153846155,2.0384615384615383,8,0,9
2021-09-09,25.223076923076924,144.6153846153846,532.3076923076923,502.84615384615387,22.86923076923077,54.0,977.7384615384615,316.3076923076923,4.453846153846154,9,0,9
